"Row ID",order_id,order_date,"Customer ID",customer_name,region,"Product ID",category,Sub-Category,"Product Name",sales,Quantity,Discount,profit
1025,CA-2017-106964,12/17/2017,HR-14770,"Hallie Redmond",West,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",11.808,2,0.2,4.2804
1038,CA-2015-127418,6/13/2015,JJ-15445,"Jennifer Jackson",West,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",36.624,3,0.2,13.734
1049,CA-2014-139192,5/27/2014,LC-16885,"Lena Creighton",West,TEC-PH-10000486,Technology,Phones,"Plantronics HL10 Handset Lifter",1113.504,12,0.2,125.2692
1050,CA-2014-139192,5/27/2014,LC-16885,"Lena Creighton",West,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",99.99,1,0,37.9962
1058,CA-2017-167150,12-10-2017,BP-11185,"Ben Peterman",West,OFF-BI-10001097,"Office Supplies",Binders,"Avery Hole Reinforcements",19.936,4,0.2,7.2268
1068,CA-2016-157686,10-01-2016,BD-11620,"Brian DeCherney",West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178
1071,CA-2015-144652,11/20/2015,SN-20560,"Skye Norling",West,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",19.46,7,0,5.0596
1072,CA-2016-152814,4/28/2016,EH-14005,"Erica Hernandez",West,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1881",29.472,3,0.2,9.9468
1074,CA-2016-134348,11-12-2016,MS-17710,"Maurice Satty",West,OFF-BI-10003727,"Office Supplies",Binders,"Avery Durable Slant Ring Binders With Label Holder",6.27,5,0.7,-4.598
1075,CA-2016-134348,11-12-2016,MS-17710,"Maurice Satty",West,OFF-BI-10004967,"Office Supplies",Binders,"Round Ring Binders",4.368,7,0.7,-3.3488
1076,CA-2016-134348,11-12-2016,MS-17710,"Maurice Satty",West,TEC-AC-10003447,Technology,Accessories,"Micropad Numeric Keypads",31.984,2,0.2,1.999
1078,CA-2017-132521,9/23/2017,DW-13540,"Don Weiss",West,OFF-AP-10002191,"Office Supplies",Appliances,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector",119.96,2,0,33.5888
1079,CA-2017-132521,9/23/2017,DW-13540,"Don Weiss",West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",31.44,3,0,8.4888
1080,CA-2017-132521,9/23/2017,DW-13540,"Don Weiss",West,OFF-BI-10000404,"Office Supplies",Binders,"Avery Printable Repositionable Plastic Tabs",6.88,1,0.2,2.322
1088,CA-2016-166163,8/15/2016,CY-12745,"Craig Yedwab",West,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",71.976,3,0.2,7.1976
1089,CA-2016-166163,8/15/2016,CY-12745,"Craig Yedwab",West,OFF-LA-10000452,"Office Supplies",Labels,"Avery 488",3.15,1,0,1.512
1092,CA-2015-143490,12-06-2015,NP-18325,"Naresj Patel",West,OFF-AR-10002952,"Office Supplies",Art,"Stanley Contemporary Battery Pencil Sharpeners",120.15,9,0,33.642
1093,CA-2015-143490,12-06-2015,NP-18325,"Naresj Patel",West,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",219.184,2,0.2,19.1786
1098,CA-2014-159338,6/25/2014,NS-18640,"Noel Staavos",West,FUR-TA-10004147,Furniture,Tables,"Hon 4060 Series Tables",447.84,5,0.2,11.196
1099,CA-2016-107216,6/14/2016,PV-18985,"Paul Van Hugh",West,OFF-AR-10001545,"Office Supplies",Art,"Newell 326",7.04,4,0,2.0416
1100,CA-2016-107216,6/14/2016,PV-18985,"Paul Van Hugh",West,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0,4.1031
1101,CA-2016-107216,6/14/2016,PV-18985,"Paul Van Hugh",West,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",29.29,1,0,9.6657
1102,CA-2016-107216,6/14/2016,PV-18985,"Paul Van Hugh",West,OFF-AR-10002255,"Office Supplies",Art,"Newell 346",8.64,3,0,2.5056
1114,CA-2017-140585,12/18/2017,RA-19915,"Russell Applegate",West,OFF-BI-10003364,"Office Supplies",Binders,"Binding Machine Supplies",46.672,2,0.2,16.3352
1115,CA-2017-140585,12/18/2017,RA-19915,"Russell Applegate",West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1116,CA-2017-140585,12/18/2017,RA-19915,"Russell Applegate",West,TEC-AC-10003610,Technology,Accessories,"Logitech Illuminated - Keyboard",119.98,2,0,57.5904
1117,CA-2016-144855,7/22/2016,DL-13495,"Dionis Lloyd",West,OFF-LA-10003766,"Office Supplies",Labels,"Self-Adhesive Removable Labels",6.3,2,0,3.024
1133,US-2016-114776,12-06-2016,GG-14650,"Greg Guthrie",West,OFF-PA-10004100,"Office Supplies",Paper,"Xerox 216",19.44,3,0,9.3312
1142,CA-2014-146969,9/29/2014,AP-10915,"Arthur Prichep",West,FUR-FU-10004188,Furniture,Furnishings,"Luxo Professional Combination Clamp-On Lamps",204.6,2,0,53.196
1143,CA-2014-146969,9/29/2014,AP-10915,"Arthur Prichep",West,OFF-FA-10001561,"Office Supplies",Fasteners,"Stockwell Push Pins",8.72,4,0,2.8776
1144,CA-2014-146969,9/29/2014,AP-10915,"Arthur Prichep",West,OFF-PA-10002105,"Office Supplies",Paper,"Xerox 223",6.48,1,0,3.1104
1145,CA-2014-146969,9/29/2014,AP-10915,"Arthur Prichep",West,TEC-MA-10004241,Technology,Machines,"Star Micronics TSP800 TSP847IIU Receipt Printer",686.32,2,0.2,223.054
1146,CA-2014-146969,9/29/2014,AP-10915,"Arthur Prichep",West,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886
1153,CA-2017-160395,12/31/2016,KL-16555,"Kelly Lampkin",West,OFF-AR-10003759,"Office Supplies",Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2,0,1.638
1154,CA-2017-160395,12/31/2016,KL-16555,"Kelly Lampkin",West,OFF-BI-10003984,"Office Supplies",Binders,"Lock-Up Easel 'Spel-Binder'",159.768,7,0.2,53.9217
1159,CA-2016-149314,07-02-2016,GB-14530,"George Bell",West,FUR-CH-10002126,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs",195.184,1,0.2,19.5184
1162,CA-2014-126522,09-01-2014,LT-16765,"Larry Tron",West,OFF-AR-10004042,"Office Supplies",Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.6426
1167,CA-2015-125416,11-02-2015,KC-16540,"Kelly Collister",West,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",447.93,9,0,49.2723
1173,CA-2014-158064,4/21/2014,AA-10375,"Allen Armold",West,OFF-BI-10002976,"Office Supplies",Binders,"ACCOHIDE Binder by Acco",16.52,5,0.2,5.5755
1177,CA-2014-120243,12/27/2014,AT-10435,"Alyssa Tate",West,OFF-LA-10004425,"Office Supplies",Labels,"Staple-on labels",11.56,4,0,5.4332
1185,CA-2014-127131,11/24/2014,HR-14830,"Harold Ryan",West,OFF-BI-10004656,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",12.096,7,0.2,4.2336
1186,CA-2014-127131,11/24/2014,HR-14830,"Harold Ryan",West,OFF-ST-10002344,"Office Supplies",Storage,"Carina 42"Hx23 3/4""W Media Storage Unit"",485.88,6,0,9.7176
1187,CA-2014-127131,11/24/2014,HR-14830,"Harold Ryan",West,OFF-PA-10001800,"Office Supplies",Paper,"Xerox 220",25.92,4,0,12.4416
1188,CA-2014-127131,11/24/2014,HR-14830,"Harold Ryan",West,OFF-ST-10000036,"Office Supplies",Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.3466
1189,CA-2017-117212,2/26/2017,BT-11530,"Bradley Talbott",West,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",81.92,4,0,22.1184
1190,CA-2017-117212,2/26/2017,BT-11530,"Bradley Talbott",West,TEC-PH-10004447,Technology,Phones,"Toshiba IPT2010-SD IP Telephone",889.536,8,0.2,66.7152
1191,CA-2017-117212,2/26/2017,BT-11530,"Bradley Talbott",West,FUR-CH-10003973,Furniture,Chairs,"GuestStacker Chair with Chrome Finish Legs",892.224,3,0.2,89.2224
1192,CA-2017-117212,2/26/2017,BT-11530,"Bradley Talbott",West,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1908",223.92,4,0,109.7208
1193,CA-2017-117212,2/26/2017,BT-11530,"Bradley Talbott",West,OFF-PA-10000682,"Office Supplies",Paper,"Xerox 1924",23.12,4,0,11.3288
1201,CA-2016-114727,7/18/2016,LS-16945,"Linda Southworth",West,FUR-CH-10002335,Furniture,Chairs,"Hon GuestStacker Chair",544.008,3,0.2,40.8006
1202,CA-2016-114727,7/18/2016,LS-16945,"Linda Southworth",West,OFF-BI-10004967,"Office Supplies",Binders,"Round Ring Binders",1.872,3,0.7,-1.4352
1203,CA-2016-114727,7/18/2016,LS-16945,"Linda Southworth",West,FUR-CH-10002331,Furniture,Chairs,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",854.352,3,0.2,10.6794
1204,CA-2016-114727,7/18/2016,LS-16945,"Linda Southworth",West,OFF-ST-10002292,"Office Supplies",Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0.2,0
1205,CA-2016-114727,7/18/2016,LS-16945,"Linda Southworth",West,OFF-ST-10000689,"Office Supplies",Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
1221,CA-2014-110184,07-12-2014,BF-11170,"Ben Ferrer",West,OFF-ST-10000107,"Office Supplies",Storage,"Fellowes Super Stor/Drawer",249.75,9,0,44.955
1222,CA-2014-110184,07-12-2014,BF-11170,"Ben Ferrer",West,TEC-PH-10000439,Technology,Phones,"GE DSL Phone Line Filter",255.936,8,0.2,28.7928
1229,CA-2017-100013,11-06-2017,ZC-21910,"Zuschuss Carroll",West,OFF-EN-10001219,"Office Supplies",Envelopes,"#10- 4 1/8" x 9 1/2"" Security-Tint Envelopes"",15.28,2,0,7.4872
1230,CA-2017-100013,11-06-2017,ZC-21910,"Zuschuss Carroll",West,FUR-FU-10001424,Furniture,Furnishings,"Dax Clear Box Frame",8.73,1,0,2.9682
1231,CA-2017-100013,11-06-2017,ZC-21910,"Zuschuss Carroll",West,OFF-AR-10001022,"Office Supplies",Art,"SANFORD Liquid Accent Tank-Style Highlighters",5.68,2,0,1.7608
1239,CA-2014-127012,08-11-2014,GM-14680,"Greg Matthias",West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0,5.434
1240,CA-2014-127012,08-11-2014,GM-14680,"Greg Matthias",West,OFF-AR-10003903,"Office Supplies",Art,"Sanford 52201 APSCO Electric Pencil Sharpener",40.97,1,0,10.6522
1241,CA-2014-127012,08-11-2014,GM-14680,"Greg Matthias",West,OFF-FA-10004854,"Office Supplies",Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0,10.7912
1246,CA-2014-168494,12-12-2014,NP-18700,"Nora Preis",West,FUR-TA-10004619,Furniture,Tables,"Hon Non-Folding Utility Tables",764.688,6,0.2,95.586
1247,CA-2014-168494,12-12-2014,NP-18700,"Nora Preis",West,FUR-TA-10003473,Furniture,Tables,"Bretford Rectangular Conference Table Tops",3610.848,12,0.2,135.4068
1248,CA-2014-168494,12-12-2014,NP-18700,"Nora Preis",West,FUR-BO-10004467,Furniture,Bookcases,"Bestar Classic Bookcase",254.9745,3,0.15,11.9988
1266,CA-2017-110380,09-02-2017,PF-19225,"Phillip Flathmann",West,OFF-AR-10000422,"Office Supplies",Art,"Pencil and Crayon Sharpener",6.57,3,0,1.7739
1267,US-2014-167738,12/24/2014,JC-16105,"Julie Creighton",West,OFF-ST-10003306,"Office Supplies",Storage,"Letter Size Cart",142.86,1,0,41.4294
1268,US-2014-167738,12/24/2014,JC-16105,"Julie Creighton",West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267
1269,CA-2017-121412,9/23/2017,BG-11695,"Brooke Gillingham",West,FUR-FU-10000246,Furniture,Furnishings,"Aluminum Document Frame",29.328,3,0.2,3.666
1291,CA-2016-163384,11-10-2016,CC-12430,"Chuck Clark",West,OFF-BI-10004970,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
1292,CA-2016-163384,11-10-2016,CC-12430,"Chuck Clark",West,OFF-PA-10003172,"Office Supplies",Paper,"Xerox 1996",32.4,5,0,15.552
1293,CA-2015-101707,8/27/2015,PF-19165,"Philip Fox",West,OFF-SU-10001218,"Office Supplies",Supplies,"Fiskars Softgrip Scissors",32.94,3,0,9.2232
1294,CA-2015-101707,8/27/2015,PF-19165,"Philip Fox",West,OFF-PA-10002968,"Office Supplies",Paper,"Xerox 1973",114.2,5,0,52.532
1295,CA-2015-101707,8/27/2015,PF-19165,"Philip Fox",West,OFF-LA-10000134,"Office Supplies",Labels,"Avery 511",3.08,1,0,1.4784
1296,CA-2015-138898,5/25/2015,JH-16180,"Justin Hirsh",West,OFF-AP-10004487,"Office Supplies",Appliances,"Kensington 4 Outlet MasterPiece Compact Power Control Center",845.728,13,0.2,84.5728
1297,CA-2017-115427,12/30/2017,EB-13975,"Erica Bern",West,OFF-BI-10002103,"Office Supplies",Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
1298,CA-2017-115427,12/30/2017,EB-13975,"Erica Bern",West,OFF-BI-10004632,"Office Supplies",Binders,"GBC Binding covers",20.72,2,0.2,6.475
1300,CA-2015-121391,10-04-2015,AA-10315,"Alex Avila",West,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0,7.0096
1307,CA-2016-141397,6/20/2016,RC-19825,"Roy Collins",West,OFF-PA-10002986,"Office Supplies",Paper,"Xerox 1898",46.76,7,0,22.4448
1308,CA-2016-141397,6/20/2016,RC-19825,"Roy Collins",West,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",17.712,3,0.2,6.4206
1309,CA-2016-141397,6/20/2016,RC-19825,"Roy Collins",West,OFF-AP-10003971,"Office Supplies",Appliances,"Belkin 6 Outlet Metallic Surge Strip",21.78,2,0,5.6628
1310,CA-2016-141397,6/20/2016,RC-19825,"Roy Collins",West,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer",161.94,3,0,9.7164
1311,CA-2016-141397,6/20/2016,RC-19825,"Roy Collins",West,FUR-CH-10003846,Furniture,Chairs,"Hon Valutask Swivel Chairs",161.568,2,0.2,-8.0784
1316,CA-2016-145919,12/18/2016,HG-14965,"Henry Goldwyn",West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12" Clock w/ Goldtone Case"",183.84,8,0,62.5056
1317,CA-2016-145919,12/18/2016,HG-14965,"Henry Goldwyn",West,OFF-SU-10003505,"Office Supplies",Supplies,"Premier Electric Letter Opener",579.3,5,0,28.965
1329,CA-2017-106033,10/15/2017,FG-14260,"Frank Gastineau",West,OFF-AR-10002818,"Office Supplies",Art,"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener",87.92,4,0,26.376
1330,CA-2016-142762,5/23/2016,LD-17005,"Lisa DeCherney",West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0,16.302
1335,CA-2014-121664,05-06-2014,HP-14815,"Harold Pawlan",West,OFF-BI-10003684,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",140.736,8,0.2,52.776
1337,US-2017-123281,04-02-2017,JF-15190,"Jamie Frazer",West,FUR-FU-10003724,Furniture,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",25.11,3,0,6.5286
1353,CA-2017-162978,05-04-2017,LW-16990,"Lindsay Williams",West,TEC-PH-10003092,Technology,Phones,"Motorola L804",183.96,5,0.2,20.6955
1354,CA-2017-162978,05-04-2017,LW-16990,"Lindsay Williams",West,OFF-PA-10002250,"Office Supplies",Paper,"Things To Do Today Pad",17.61,3,0,8.4528
1355,CA-2017-162978,05-04-2017,LW-16990,"Lindsay Williams",West,FUR-TA-10003473,Furniture,Tables,"Bretford Rectangular Conference Table Tops",300.904,1,0.2,11.2839
1360,US-2014-151925,9/26/2014,KT-16465,"Kean Takahito",West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0
1364,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,OFF-BI-10001036,"Office Supplies",Binders,"Cardinal EasyOpen D-Ring Binders",38.388,14,0.7,-25.592
1365,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,TEC-MA-10003183,Technology,Machines,"DYMO CardScan Personal V9 Business Card Scanner",95.994,2,0.7,-63.996
1366,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",239.952,6,0.2,-35.9928
1367,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",201.584,2,0.2,15.1188
1368,US-2017-155425,11-10-2017,AB-10600,"Ann Blume",West,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",899.136,4,0.2,-146.1096
1369,CA-2017-133249,07-08-2017,SZ-20035,"Sam Zeldin",West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737
1370,US-2015-103471,12/24/2015,JR-15670,"Jim Radford",West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744
1371,US-2015-103471,12/24/2015,JR-15670,"Jim Radford",West,OFF-AR-10003405,"Office Supplies",Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795
1373,US-2014-157021,04-01-2014,KM-16720,"Kunst Miller",West,OFF-LA-10002312,"Office Supplies",Labels,"Avery 490",29.6,2,0,14.8
1374,US-2014-157021,04-01-2014,KM-16720,"Kunst Miller",West,OFF-BI-10000042,"Office Supplies",Binders,"Pressboard Data Binder, Crimson, 12" X 8 1/2"""",17.088,4,0.2,5.5536
1375,CA-2015-120362,9/14/2015,CA-12265,"Christina Anderson",West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0,118.6575
1376,CA-2014-126361,08-04-2014,VD-21670,"Valerie Dominguez",West,OFF-AP-10003590,"Office Supplies",Appliances,"Hoover WindTunnel Plus Canister Vacuum",1089.75,3,0,305.13
1377,CA-2014-126361,08-04-2014,VD-21670,"Valerie Dominguez",West,OFF-PA-10000806,"Office Supplies",Paper,"Xerox 1934",447.84,8,0,219.4416
1378,CA-2014-126361,08-04-2014,VD-21670,"Valerie Dominguez",West,OFF-AR-10000896,"Office Supplies",Art,"Newell 329",16.4,5,0,4.264
1379,CA-2014-126361,08-04-2014,VD-21670,"Valerie Dominguez",West,TEC-PH-10002310,Technology,Phones,"Panasonic KX T7731-B Digital phone",399.96,5,0.2,34.9965
1381,CA-2014-126361,08-04-2014,VD-21670,"Valerie Dominguez",West,OFF-BI-10002852,"Office Supplies",Binders,"Ibico Standard Transparent Covers",13.184,1,0.2,4.7792
1410,US-2016-122245,9/25/2016,AB-10105,"Adrian Barton",West,FUR-TA-10002356,Furniture,Tables,"Bevis Boat-Shaped Conference Table",393.165,3,0.5,-204.4458
1415,CA-2017-115994,1/28/2017,BT-11305,"Beth Thompson",West,TEC-AC-10000580,Technology,Accessories,"Logitech G13 Programmable Gameboard with LCD Display",239.97,3,0,26.3967
1416,CA-2017-115994,1/28/2017,BT-11305,"Beth Thompson",West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.8316
1420,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,OFF-PA-10000501,"Office Supplies",Paper,"Petty Cash Envelope",86.272,4,0.2,31.2736
1421,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,OFF-BI-10000778,"Office Supplies",Binders,"GBC VeloBinder Electric Binding Machine",72.588,2,0.7,-48.392
1422,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,OFF-AP-10004980,"Office Supplies",Appliances,"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room",60.672,2,0.2,14.4096
1423,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,OFF-BI-10003984,"Office Supplies",Binders,"Lock-Up Easel 'Spel-Binder'",77.031,9,0.7,-59.0571
1424,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,OFF-ST-10000798,"Office Supplies",Storage,"2300 Heavy-Duty Transfer File Systems by Perma",119.904,6,0.2,-1.4988
1425,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,TEC-PH-10001750,Technology,Phones,"Samsung Rugby III",263.96,5,0.2,23.0965
1426,CA-2015-124800,9/26/2015,RW-19540,"Rick Wilson",West,OFF-ST-10002743,"Office Supplies",Storage,"SAFCO Boltless Steel Shelving",363.648,4,0.2,-86.3664
1427,US-2015-164448,10/31/2015,DK-12835,"Damala Kotsonis",West,OFF-BI-10002949,"Office Supplies",Binders,"Prestige Round Ring Binders",9.728,2,0.2,3.2832
1428,US-2015-164448,10/31/2015,DK-12835,"Damala Kotsonis",West,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0,7.08
1429,US-2015-164448,10/31/2015,DK-12835,"Damala Kotsonis",West,OFF-BI-10003708,"Office Supplies",Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125
1430,US-2015-164448,10/31/2015,DK-12835,"Damala Kotsonis",West,OFF-LA-10003510,"Office Supplies",Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,0,196.6132
1435,US-2016-153129,12/26/2016,FP-14320,"Frank Preis",West,OFF-PA-10003673,"Office Supplies",Paper,"Strathmore Photo Mount Cards",33.9,5,0,15.594
1442,CA-2017-128160,12/19/2017,MM-17920,"Michael Moore",West,OFF-BI-10001510,"Office Supplies",Binders,"Deluxe Heavy-Duty Vinyl Round Ring Binder",36.672,2,0.2,11.46
1444,CA-2015-166135,10-01-2015,SC-20440,"Shaun Chance",West,OFF-ST-10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.428
1450,CA-2015-145821,05-01-2015,JB-15400,"Jennifer Braxton",West,TEC-PH-10004348,Technology,Phones,"OtterBox Defender Series Case - iPhone 5c",88.752,3,0.2,11.094
1451,US-2015-160150,7/19/2015,TS-21085,"Thais Sissman",West,OFF-BI-10004352,"Office Supplies",Binders,"Wilson Jones DublLock D-Ring Binders",2.025,1,0.7,-1.35
1461,CA-2015-119907,12-01-2015,LC-17140,"Logan Currie",West,OFF-BI-10001765,"Office Supplies",Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",55.424,2,0.2,19.3984
1467,CA-2014-151708,08-08-2014,MB-17305,"Maria Bertelson",West,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.976,3,0.2,-10.7973
1473,CA-2017-164959,07-11-2017,KN-16390,"Katherine Nockton",West,OFF-LA-10004272,"Office Supplies",Labels,"Avery 482",8.67,3,0,4.0749
1479,CA-2017-121468,11/19/2017,KD-16345,"Katherine Ducich",West,TEC-PH-10000376,Technology,Phones,"Square Credit Card Reader",31.968,4,0.2,2.3976
1480,US-2016-108455,12-02-2016,MK-18160,"Mike Kennedy",West,OFF-PA-10002262,"Office Supplies",Paper,"Xerox 192",25.92,4,0,12.4416
1481,US-2016-108455,12-02-2016,MK-18160,"Mike Kennedy",West,OFF-PA-10002464,"Office Supplies",Paper,"HP Office Recycled Paper (20Lb. and 87 Bright)",40.46,7,0,19.8254
1482,US-2016-108455,12-02-2016,MK-18160,"Mike Kennedy",West,OFF-ST-10002214,"Office Supplies",Storage,"X-Rack File for Hanging Folders",33.87,3,0,8.8062
1485,US-2016-108098,10/14/2016,CP-12340,"Christine Phan",West,TEC-AC-10000865,Technology,Accessories,"WD My Passport Ultra 500GB Portable External Hard Drive",177,3,0,30.09
1487,CA-2015-140410,11-03-2015,CM-12655,"Corinna Mitchell",West,TEC-PH-10003580,Technology,Phones,"Cisco IP Phone 7961G-GE VoIP phone",1212.848,7,0.2,106.1242
1488,CA-2015-140410,11-03-2015,CM-12655,"Corinna Mitchell",West,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",89.97,3,0,37.7874
1489,CA-2015-140410,11-03-2015,CM-12655,"Corinna Mitchell",West,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",42.6,3,0,16.614
1494,CA-2017-139661,10/30/2017,JW-15220,"Jane Waco",West,FUR-FU-10002885,Furniture,Furnishings,"Magna Visual Magnetic Picture Hangers",9.64,2,0,3.6632
1499,CA-2016-141586,10/17/2016,NK-18490,"Neil Knudson",West,OFF-BI-10003981,"Office Supplies",Binders,"Avery Durable Plastic 1" Binders"",18.16,5,0.2,6.583
1503,CA-2016-100468,11/24/2016,AT-10435,"Alyssa Tate",West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,0.2,3.352
1504,CA-2016-100468,11/24/2016,AT-10435,"Alyssa Tate",West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
1505,CA-2015-153388,08-01-2015,PC-19000,"Pauline Chand",West,OFF-AR-10001868,"Office Supplies",Art,"Prang Dustless Chalk Sticks",6.72,4,0,3.36
1506,CA-2015-153388,08-01-2015,PC-19000,"Pauline Chand",West,FUR-TA-10003715,Furniture,Tables,"Hon 2111 Invitation Series Corner Table",1004.976,6,0.2,-175.8708
1510,CA-2017-103611,09-12-2017,JM-15535,"Jessica Myrick",West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,3.0096
1511,CA-2017-100384,6/24/2017,NH-18610,"Nicole Hansen",West,OFF-AR-10002135,"Office Supplies",Art,"Boston Heavy-Duty Trimline Electric Pencil Sharpeners",385.6,8,0,111.824
1512,CA-2017-100384,6/24/2017,NH-18610,"Nicole Hansen",West,OFF-AR-10003514,"Office Supplies",Art,"4009 Highlighters by Sanford",35.82,9,0,11.8206
1517,CA-2017-148446,12-10-2017,MC-17845,"Michael Chen",West,FUR-TA-10004256,Furniture,Tables,"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",1669.6,4,0,116.872
1518,CA-2014-111059,02-03-2014,TB-21400,"Tom Boeckenhauer",West,OFF-BI-10004593,"Office Supplies",Binders,"Ibico Laser Imprintable Binding System Covers",83.84,2,0.2,27.248
