"Row ID",order_id,order_date,"Customer ID",customer_name,region,"Product ID",category,Sub-Category,"Product Name",sales,Quantity,Discount,profit
1635,CA-2016-106530,05-08-2016,CL-12565,"Clay Ludtke",East,TEC-AC-10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",58.112,2,0.2,7.264
1638,CA-2014-168984,11/26/2014,NW-18400,"Natalie Webber",West,TEC-PH-10000038,Technology,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",438.336,4,0.2,-87.6672
1645,CA-2015-111829,3/19/2015,FH-14365,"Fred Hopkins",West,TEC-CO-10001766,Technology,Copiers,"Canon PC940 Copier",3149.93,7,0,1480.4671
1647,CA-2015-105221,11-01-2015,VM-21685,"Valerie Mitchum",East,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",35.36,2,0.2,-3.094
1650,CA-2015-120341,9/26/2015,SF-20200,"Sarah Foster",East,TEC-PH-10003357,Technology,Phones,"Grandstream GXP2100 Mainstream Business Phone",45.894,1,0.4,-9.1788
1654,US-2017-132444,11/18/2017,CD-12280,"Christina DeMoss",West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",132.52,4,0,54.3332
1659,CA-2017-161809,1/20/2017,TH-21100,"Thea Hendricks",West,TEC-PH-10004922,Technology,Phones,"RCA Visys Integrated PBX 8-Line Router",160.776,3,0.2,10.0485
1662,CA-2017-144526,4/30/2017,QJ-19255,"Quincy Jones",East,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",677.58,5,0.4,-158.102
1665,CA-2016-128531,11/24/2016,NS-18505,"Neola Schneider",Central,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",297.576,3,0.2,-7.4394
1667,CA-2016-128531,11/24/2016,NS-18505,"Neola Schneider",Central,TEC-AC-10003023,Technology,Accessories,"Logitech G105 Gaming Keyboard",94.992,2,0.2,-2.3748
1671,CA-2017-159457,10/19/2017,RD-19480,"Rick Duston",Central,TEC-PH-10002185,Technology,Phones,"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3",16.68,3,0.2,5.2125
1672,CA-2016-107615,3/22/2016,RB-19645,"Robert Barroso",West,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",58.58,2,0,19.3314
1673,CA-2017-111647,07-03-2017,RD-19585,"Rob Dowd",Central,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",167.968,4,0.2,62.988
1680,CA-2014-122882,09-07-2014,SB-20290,"Sean Braxton",East,TEC-PH-10003589,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",32.382,3,0.4,4.3176
1682,CA-2014-122882,09-07-2014,SB-20290,"Sean Braxton",East,TEC-MA-10004679,Technology,Machines,"StarTech.com 10/100 VDSL2 Ethernet Extender Kit",399.54,4,0.7,-559.356
1694,US-2016-158708,6/26/2016,AB-10255,"Alejandro Ballentine",Central,TEC-AC-10003133,Technology,Accessories,"Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive",13.616,2,0.2,3.5742
1695,CA-2015-156335,9/25/2015,PO-19195,"Phillina Ober",East,TEC-AC-10002006,Technology,Accessories,"Memorex Micro Travel Drive 16 GB",63.96,4,0,19.8276
1697,CA-2015-156335,9/25/2015,PO-19195,"Phillina Ober",East,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",104.98,2,0,52.49
1708,CA-2017-123491,10/30/2017,JK-15205,"Jamie Kunitz",West,TEC-PH-10003505,Technology,Phones,"Geemarc AmpliPOWER60",148.48,2,0.2,16.704
1722,US-2015-123218,12/20/2015,KD-16345,"Katherine Ducich",Central,TEC-PH-10001061,Technology,Phones,"Apple iPhone 5C",159.984,2,0.2,11.9988
1723,US-2015-123218,12/20/2015,KD-16345,"Katherine Ducich",Central,TEC-AC-10000736,Technology,Accessories,"Logitech G600 MMO Gaming Mouse",255.968,4,0.2,51.1936
1729,CA-2016-106894,02-07-2016,CA-12265,"Christina Anderson",South,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",100,4,0,21
1736,CA-2017-101483,7/29/2017,AG-10675,"Anna Gayman",South,TEC-PH-10003442,Technology,Phones,"Samsung Replacement EH64AVFWE Premium Headset",22,5,0.2,1.375
1739,CA-2015-130204,09-03-2015,DB-13120,"David Bremer",West,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",17.9,2,0,3.401
1740,CA-2015-130204,09-03-2015,DB-13120,"David Bremer",West,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,5,0,46.602
1745,CA-2017-152807,10/30/2017,MC-18100,"Mick Crebagga",East,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",442.4,7,0.2,-55.3
1757,CA-2015-135622,12-08-2015,TT-21460,"Tonja Turnell",Central,TEC-PH-10001817,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",1718.4,6,0.2,150.36
1759,CA-2014-139017,05-11-2014,RM-19375,"Raymond Messe",Central,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",46.864,2,0.2,7.6154
1773,CA-2016-129686,11/27/2016,GG-14650,"Greg Guthrie",Central,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",62.4,6,0.2,19.5
1780,CA-2016-124667,11-11-2016,BD-11770,"Bryan Davis",East,TEC-AC-10003447,Technology,Accessories,"Micropad Numeric Keypads",59.97,3,0,14.9925
1785,CA-2017-166317,9/22/2017,JE-15610,"Jim Epp",Central,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",98.16,6,0,9.816
1787,CA-2017-166317,9/22/2017,JE-15610,"Jim Epp",Central,TEC-PH-10001615,Technology,Phones,"AT&T CL82213",86.97,3,0,25.2213
1788,CA-2015-154326,2/15/2015,RP-19855,"Roy Phan",Central,TEC-PH-10001819,Technology,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",134.97,3,0,64.7856
1789,CA-2015-154326,2/15/2015,RP-19855,"Roy Phan",Central,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",699.98,2,0,195.9944
1790,CA-2015-154326,2/15/2015,RP-19855,"Roy Phan",Central,TEC-AC-10004568,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",139.95,5,0,26.5905
1797,US-2017-139465,8/27/2017,MR-17545,"Mathew Reese",East,TEC-PH-10000455,Technology,Phones,"GE 30522EE2",347.97,3,0,100.9113
1805,CA-2017-158379,9/22/2017,JA-15970,"Joseph Airdo",East,TEC-AC-10002926,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",79.984,2,0.2,22.9954
1806,US-2016-116729,12/25/2016,GK-14620,"Grace Kelly",West,TEC-PH-10002200,Technology,Phones,"Samsung Galaxy Note 2",2575.944,7,0.2,257.5944
1808,US-2016-116729,12/25/2016,GK-14620,"Grace Kelly",West,TEC-AC-10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",254.24,7,0,76.272
1809,CA-2016-164938,02-11-2016,PB-19210,"Phillip Breyer",Central,TEC-PH-10004897,Technology,Phones,"Mediabridge Sport Armband iPhone 5s",69.93,7,0,0.6993
1828,CA-2016-109344,02-08-2016,CH-12070,"Cathy Hwang",South,TEC-PH-10002624,Technology,Phones,"Samsung Galaxy S4 Mini",1127.976,3,0.2,126.8973
1830,CA-2014-103373,5/18/2014,BS-11755,"Bruce Stewart",East,TEC-PH-10002885,Technology,Phones,"Apple iPhone 5",779.796,2,0.4,-168.9558
1831,CA-2017-145884,10/21/2017,SL-20155,"Sara Luxemburg",Central,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",1439.92,8,0,374.3792
1834,CA-2017-162691,08-01-2017,AS-10045,"Aaron Smayling",Central,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1439.982,3,0.4,-263.9967
1845,US-2017-113852,7/29/2017,GW-14605,"Giulietta Weimer",West,TEC-AC-10003027,Technology,Accessories,"Imation 8GB Mini TravelDrive USB 2.0 Flash Drive",90.57,3,0,11.7741
1851,CA-2015-160472,7/20/2015,RK-19300,"Ralph Kennedy",Central,TEC-AC-10002253,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",831.2,5,0,124.68
1860,CA-2015-121608,09-03-2015,JB-15400,"Jennifer Braxton",East,TEC-PH-10004959,Technology,Phones,"Classic Ivory Antique Telephone ZL1810",100.49,1,0,25.1225
1862,US-2017-121251,3/26/2017,GM-14440,"Gary McGarr",East,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",119.96,4,0,33.5888
1866,US-2017-116659,11-12-2017,NG-18355,"Nat Gilpin",East,TEC-PH-10002824,Technology,Phones,"Jabra SPEAK 410 Multidevice Speakerphone",370.782,3,0.4,-92.6955
1877,CA-2017-112039,3/25/2017,JC-15775,"John Castell",Central,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",470.376,3,0.2,47.0376
1879,CA-2017-118885,12/29/2017,JG-15160,"James Galang",West,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",302.376,3,0.2,22.6782
1905,CA-2017-167094,10/21/2017,DK-12835,"Damala Kotsonis",West,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",28.4,2,0.2,6.745
1911,CA-2016-105963,11/15/2016,SC-20770,"Stewart Carmichael",West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",99.39,3,0,40.7499
1913,CA-2017-121503,07-03-2017,FH-14275,"Frank Hawley",Central,TEC-MA-10003674,Technology,Machines,"Hewlett-Packard Deskjet 5550 Printer",597.132,3,0.4,49.761
1914,CA-2014-103366,1/15/2014,EH-13990,"Erica Hackney",South,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",149.95,5,0,65.978
1919,CA-2015-123673,10/30/2015,CH-12070,"Cathy Hwang",Central,TEC-PH-10001809,Technology,Phones,"Panasonic KX T7736-B Digital phone",299.9,2,0,74.975
1923,CA-2016-156685,07-08-2016,SC-20230,"Scot Coram",Central,TEC-PH-10004345,Technology,Phones,"Cisco SPA 502G IP Phone",863.64,9,0.2,107.955
1926,CA-2017-102834,03-09-2017,LW-16990,"Lindsay Williams",West,TEC-AC-10001908,Technology,Accessories,"Logitech Wireless Headset h800",199.98,2,0,69.993
1927,US-2016-139710,06-09-2016,GM-14680,"Greg Matthias",West,TEC-PH-10001198,Technology,Phones,"Avaya 4621SW VoIP phone",177.48,3,0.2,19.9665
1931,US-2017-101539,3/16/2017,VM-21685,"Valerie Mitchum",West,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",659.976,3,0.2,49.4982
1932,CA-2016-152121,11/27/2016,CC-12670,"Craig Carreira",West,TEC-PH-10002483,Technology,Phones,"Motorola Moto X",271.992,1,0.2,23.7993
1936,CA-2017-101245,11/27/2017,LW-16990,"Lindsay Williams",West,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",166.16,8,0,59.8176
1945,CA-2016-108581,6/20/2016,EA-14035,"Erin Ashbrook",Central,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",95.968,4,0.2,26.3912
1952,CA-2017-157987,09-02-2017,AC-10615,"Ann Chong",East,TEC-PH-10003885,Technology,Phones,"Cisco SPA508G",197.97,3,0,57.4113
1956,CA-2017-157987,09-02-2017,AC-10615,"Ann Chong",East,TEC-AC-10002842,Technology,Accessories,"WD My Passport Ultra 2TB Portable External Hard Drive",238,2,0,38.08
1957,CA-2017-157987,09-02-2017,AC-10615,"Ann Chong",East,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0,40.3128
1961,CA-2017-110905,09-10-2017,RW-19690,"Robert Waldorf",Central,TEC-AC-10003023,Technology,Accessories,"Logitech G105 Gaming Keyboard",296.85,5,0,53.433
1962,CA-2017-110905,09-10-2017,RW-19690,"Robert Waldorf",Central,TEC-AC-10002217,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",112.8,6,0,6.768
1967,CA-2017-165841,12/21/2017,DB-13210,"Dean Braden",East,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",281.97,3,0,78.9516
1970,CA-2017-117485,9/23/2017,BD-11320,"Bill Donatelli",Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",291.96,4,0,102.186
1972,CA-2017-140242,05-06-2017,ML-17755,"Max Ludwig",Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,7,0.2,76.6395
1975,CA-2014-148950,12/14/2014,JD-16015,"Joy Daniels",Central,TEC-AC-10002718,Technology,Accessories,"Belkin Standard 104 key USB Keyboard",35.016,3,0.2,-2.1885
1977,CA-2014-110408,10/18/2014,AS-10225,"Alan Schoenberger",South,TEC-PH-10002352,Technology,Phones,"Avaya IP Phone 1140E VoIP phone",1394.95,5,0,362.687
1983,CA-2014-122749,12-03-2014,NG-18430,"Nathan Gelder",Central,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver Edition Headset",479.96,4,0,134.3888
1987,CA-2016-147417,7/25/2016,CB-12415,"Christy Brittain",East,TEC-CO-10001449,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",1439.976,4,0.4,191.9968
1999,CA-2014-131905,02-06-2014,ND-18460,"Neil Ducich",South,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",161.61,1,0,42.0186
2000,CA-2014-131905,02-06-2014,ND-18460,"Neil Ducich",South,TEC-PH-10001615,Technology,Phones,"AT&T CL82213",144.95,5,0,42.0355
2001,CA-2017-166128,04-11-2017,LW-17215,"Luke Weiss",West,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",199.95,5,0,21.9945
2007,CA-2014-111150,12/31/2014,RW-19630,"Rob Williams",Central,TEC-AC-10000290,Technology,Accessories,"Sabrent 4-Port USB 2.0 Hub",47.53,7,0,16.1602
2012,CA-2015-155761,12-11-2015,SC-20800,"Stuart Calhoun",Central,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",159.984,2,0.2,35.9964
2047,CA-2016-131835,7/17/2016,MC-17590,"Matt Collister",East,TEC-PH-10001760,Technology,Phones,"Bose SoundLink Bluetooth Speaker",597,3,0,280.59
2056,CA-2017-120376,12/22/2017,TP-21130,"Theone Pippenger",Central,TEC-AC-10001114,Technology,Accessories,"Microsoft Wireless Mobile Mouse 4000",199.95,5,0,63.984
2058,CA-2017-120376,12/22/2017,TP-21130,"Theone Pippenger",Central,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",84.99,1,0,30.5964
2067,CA-2014-106439,10/31/2014,GG-14650,"Greg Guthrie",West,TEC-AC-10004568,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",251.91,9,0,47.8629
2069,CA-2015-133452,4/13/2015,ZC-21910,"Zuschuss Carroll",West,TEC-AC-10002800,Technology,Accessories,"Plantronics Audio 478 Stereo USB Headset",199.96,4,0,69.986
2074,CA-2017-122504,11-07-2017,DB-13270,"Deborah Brumfield",West,TEC-AC-10003289,Technology,Accessories,"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",59.97,3,0,13.7931
2075,CA-2017-122504,11-07-2017,DB-13270,"Deborah Brumfield",West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351
2081,CA-2015-120103,12/24/2015,MS-17365,"Maribeth Schnelling",West,TEC-PH-10002170,Technology,Phones,"ClearSounds CSC500 Amplified Spirit Phone Corded phone",111.984,2,0.2,11.1984
2100,CA-2017-124401,09-07-2017,RD-19900,"Ruben Dartt",West,TEC-AC-10002926,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",279.944,7,0.2,80.4839
2105,CA-2017-167101,3/24/2017,BM-11650,"Brian Moss",East,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",26,2,0,11.7
2114,CA-2015-164882,10/31/2015,SG-20080,"Sandra Glassco",West,TEC-PH-10001578,Technology,Phones,"Polycom SoundStation2 EX Conference phone",1295.84,4,0.2,145.782
2126,CA-2017-144862,12-01-2017,EH-14005,"Erica Hernandez",East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,7,0.4,9.4437
2127,CA-2014-126032,6/23/2014,BS-11665,"Brian Stugart",East,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",86.376,3,0.2,1.0797
2136,CA-2015-122210,11/30/2015,WB-21850,"William Brown",East,TEC-PH-10002807,Technology,Phones,"Motorla HX550 Universal Bluetooth Headset",94.92,4,0.4,15.82
2144,CA-2016-155481,09-01-2016,DK-13225,"Dean Katz",East,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",23.988,2,0.4,-4.7976
2150,CA-2017-102771,3/31/2017,DO-13435,"Denny Ordway",East,TEC-PH-10001536,Technology,Phones,"Spigen Samsung Galaxy S5 Case Wallet",84.95,5,0,22.087
2152,CA-2014-167360,11/24/2014,RB-19435,"Richard Bierner",Central,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",111.79,7,0,43.5981
2164,CA-2016-154018,10/13/2016,HA-14920,"Helen Andreada",Central,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",191.976,3,0.2,23.997
2170,CA-2017-117870,1/27/2017,JH-15820,"John Huston",East,TEC-AC-10000927,Technology,Accessories,"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ",71.976,3,0.2,-8.997
2171,CA-2017-117870,1/27/2017,JH-15820,"John Huston",East,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",107.982,3,0.4,-26.9955
2183,CA-2016-128818,05-07-2016,CJ-12010,"Caroline Jumper",East,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",3999.95,5,0,1159.9855
2184,CA-2016-128818,05-07-2016,CJ-12010,"Caroline Jumper",East,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",199.95,5,0,21.9945
2187,CA-2016-101378,7/14/2016,RH-19600,"Rob Haberlin",South,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29,2,0,7.25
2190,CA-2017-143063,08-10-2017,IL-15100,"Ivan Liston",Central,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",1454.49,9,0,378.1674
2196,CA-2016-128412,12-10-2016,AP-10915,"Arthur Prichep",West,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",44.75,5,0,8.5025
2202,US-2014-165659,06-01-2014,LT-17110,"Liz Thompson",South,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",881.93,7,0,229.3018
2208,US-2014-103905,7/14/2014,AW-10930,"Arthur Wiediger",Central,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",38.272,4,0.2,3.8272
2210,CA-2014-125556,11/14/2014,ML-17410,"Maris LaWare",East,TEC-PH-10001079,Technology,Phones,"Polycom SoundPoint Pro SE-225 Corded phone",832.93,7,0,233.2204
2221,CA-2017-130841,7/28/2017,MH-17620,"Matt Hagelstein",West,TEC-PH-10001817,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",1145.6,4,0.2,100.24
2222,CA-2015-131884,12-06-2015,DK-13375,"Dennis Kane",East,TEC-PH-10001578,Technology,Phones,"Polycom SoundStation2 EX Conference phone",485.94,2,0.4,-89.089
2228,CA-2017-130771,7/29/2017,LA-16780,"Laura Armstrong",Central,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",124.792,1,0.2,15.599
2234,CA-2015-123232,12/14/2015,DJ-13630,"Doug Jacobs",West,TEC-PH-10001051,Technology,Phones,"HTC One",319.968,4,0.2,35.9964
2235,CA-2017-104066,12-05-2017,QJ-19255,"Quincy Jones",East,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",205.03,7,0,67.6599
2242,US-2016-126893,11/26/2016,CT-11995,"Carol Triggs",East,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",494.982,3,0.4,-115.4958
2247,CA-2017-103380,11/21/2017,BF-11005,"Barry Franz",West,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",659.976,3,0.2,49.4982
2256,CA-2016-164091,9/17/2016,LA-16780,"Laura Armstrong",East,TEC-PH-10001944,Technology,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,3,0,131.355
2261,CA-2015-117611,11-08-2015,MZ-17335,"Maria Zettner",West,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,0,66.9546
2262,US-2015-137960,12/18/2015,MW-18220,"Mitch Webber",East,TEC-AC-10002253,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",166.24,1,0,24.936
2264,CA-2016-131065,11/14/2016,AA-10375,"Allen Armold",South,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",499.98,2,0,114.9954
2274,CA-2015-142944,03-06-2015,JL-15850,"John Lucas",West,TEC-CO-10003763,Technology,Copiers,"Canon PC1060 Personal Laser Copier",1119.984,2,0.2,377.9946
2279,CA-2014-104283,6/27/2014,LM-17065,"Liz MacKendrick",South,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",223.96,4,0,53.7504
2284,CA-2015-153108,03-05-2015,SF-20200,"Sarah Foster",Central,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",23.92,2,0,6.6976
2291,CA-2015-149342,4/20/2015,TS-21160,"Theresa Swint",South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,0,77.7519
2294,CA-2015-130995,11-01-2015,QJ-19255,"Quincy Jones",East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",4.95,1,0,1.3365
2298,CA-2015-113145,11-01-2015,VD-21670,"Valerie Dominguez",East,TEC-PH-10001527,Technology,Phones,"Plantronics MX500i Earset",42.95,1,0,1.2885
2299,CA-2015-113145,11-01-2015,VD-21670,"Valerie Dominguez",East,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0,601.9699
2300,CA-2015-113145,11-01-2015,VD-21670,"Valerie Dominguez",East,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",503.96,4,0,125.99
2303,CA-2016-106558,1/17/2016,DL-13495,"Dionis Lloyd",South,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",316,4,0,31.6
2308,CA-2017-116225,11-05-2017,SV-20935,"Susan Vittorini",East,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",390.75,5,0,171.93
2319,CA-2017-122035,7/20/2017,EM-13825,"Elizabeth Moffitt",Central,TEC-AC-10003095,Technology,Accessories,"Logitech G35 7.1-Channel Surround Sound Headset",389.97,3,0,132.5898
2321,CA-2017-165491,3/20/2017,HW-14935,"Helen Wasserman",West,TEC-AC-10000358,Technology,Accessories,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",265.93,7,0,63.8232
2343,US-2014-143231,12/31/2014,GM-14455,"Gary Mitchum",East,TEC-AC-10000358,Technology,Accessories,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",113.97,3,0,27.3528
2356,CA-2015-111514,8/31/2015,SC-20260,"Scott Cohen",West,TEC-AC-10004864,Technology,Accessories,"Memorex Micro Travel Drive 32 GB",36.51,1,0,15.6993
2357,CA-2015-111514,8/31/2015,SC-20260,"Scott Cohen",West,TEC-MA-10000597,Technology,Machines,"Lexmark S315 Color Inkjet Printer",239.976,3,0.2,80.9919
2371,CA-2017-155152,07-07-2017,MP-17965,"Michael Paige",East,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",252,4,0,93.24
2386,US-2017-117534,3/25/2017,CV-12295,"Christina VanderZanden",West,TEC-PH-10000141,Technology,Phones,"Clearsounds A400",211.168,4,0.2,15.8376
2387,US-2017-117534,3/25/2017,CV-12295,"Christina VanderZanden",West,TEC-CO-10000971,Technology,Copiers,"Hewlett Packard 310 Color Digital Copier",479.984,2,0.2,59.998
2392,US-2015-127040,12-06-2015,SG-20605,"Speros Goranitis",East,TEC-AC-10002637,Technology,Accessories,"Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)",1619.91,9,0,97.1946
2395,CA-2015-137897,11/14/2015,PJ-18835,"Patrick Jones",East,TEC-AC-10002217,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",37.6,2,0,2.256
2396,CA-2015-137897,11/14/2015,PJ-18835,"Patrick Jones",East,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",59.9,2,0,23.96
2405,CA-2017-108574,10-07-2017,MG-18145,"Mike Gockenbach",West,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",1115.91,9,0,200.8638
2406,CA-2017-108574,10-07-2017,MG-18145,"Mike Gockenbach",West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",128.744,7,0.2,-28.9674
2409,CA-2017-144589,1/20/2017,TM-21010,"Tamara Manning",West,TEC-PH-10003072,Technology,Phones,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",359.976,3,0.2,130.4913
2417,CA-2017-168655,10-12-2017,ML-18040,"Michelle Lonsdale",West,TEC-AC-10002842,Technology,Accessories,"WD My Passport Ultra 2TB Portable External Hard Drive",595,5,0,95.2
2419,CA-2016-107202,5/21/2016,LC-16930,"Linda Cazamias",West,TEC-MA-10000112,Technology,Machines,"Panasonic KX MB2061 Multifunction Printer",2396.4,10,0.2,179.73
2421,CA-2017-159597,11-09-2017,MC-17590,"Matt Collister",West,TEC-AC-10004171,Technology,Accessories,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",99.99,1,0,43.9956
2424,US-2017-147669,12/25/2017,SV-20935,"Susan Vittorini",East,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",158.928,7,0.2,41.7186
2434,US-2017-112613,5/28/2017,JH-15910,"Jonathan Howell",Central,TEC-PH-10001536,Technology,Phones,"Spigen Samsung Galaxy S5 Case Wallet",54.368,4,0.2,4.0776
2441,CA-2016-146934,5/22/2016,AF-10870,"Art Ferguson",East,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",345,5,0,86.25
